name;type;slot;mindam;maxdam;2handmindam;2handmaxdam;reqstr;reqdex;imagefile;speed;spawnable;mindam;maxdam;1or2handed;2handed;2handmindam;2handmaxdam;minmisdam;maxmisdam;;rangeadder;speed;StrBonus;DexBonus;reqstr;reqdex;durability;nodurability;level;levelreq;cost;gamble cost;magic lvl;auto prefix;OpenBetaGfx;normcode;ubercode;ultracode;wclass;2handedwclass;component;hit class;invwidth;invheight;stackable;minstack;maxstack;spawnstack;flippyfile;invfile;uniqueinvfile;setinvfile;hasinv;gemsockets;gemapplytype;special;useable;dropsound;dropsfxframe;usesound;unique;transparent;transtbl;quivered;lightradius;belt;quest;questdiffcheck;missiletype;durwarning;qntwarning;gemoffset;bitfield1;CharsiMin;CharsiMax;CharsiMagicMin;CharsiMagicMax;CharsiMagicLvl;GheedMin;GheedMax;GheedMagicMin;GheedMagicMax;GheedMagicLvl;AkaraMin;AkaraMax;AkaraMagicMin;AkaraMagicMax;AkaraMagicLvl;FaraMin;FaraMax;FaraMagicMin;FaraMagicMax;FaraMagicLvl;LysanderMin;LysanderMax;LysanderMagicMin;LysanderMagicMax;LysanderMagicLvl;DrognanMin;DrognanMax;DrognanMagicMin;DrognanMagicMax;DrognanMagicLvl;HraltiMin;HraltiMax;HraltiMagicMin;HraltiMagicMax;HratliMagicLvl;AlkorMin;AlkorMax;AlkorMagicMin;AlkorMagicMax;AlkorMagicLvl;OrmusMin;OrmusMax;OrmusMagicMin;OrmusMagicMax;OrmusMagicLvl;ElzixMin;ElzixMax;ElzixMagicMin;ElzixMagicMax;ElzixMagicLvl;AshearaMin;AshearaMax;AshearaMagicMin;AshearaMagicMax;AshearaMagicLvl;CainMin;CainMax;CainMagicMin;CainMagicMax;CainMagicLvl;HalbuMin;HalbuMax;HalbuMagicMin;HalbuMagicMax;HalbuMagicLvl;JamellaMin;JamellaMax;JamellaMagicMin;JamellaMagicMax;JamellaMagicLvl;LarzukMin;LarzukMax;LarzukMagicMin;LarzukMagicMax;LarzukMagicLvl;DrehyaMin;DrehyaMax;DrehyaMagicMin;DrehyaMagicMax;DrehyaMagicLvl;MalahMin;MalahMax;MalahMagicMin;MalahMagicMax;MalahMagicLvl;Source Art;Game Art;Transform;InvTrans;SkipName;NightmareUpgrade;HellUpgrade
Maiden Spear;Amazon Spear;2h;;;7;9;46;34;maidenspear.gif;;1;;;;1;7;9;;;15;4;;80;50;46;34;28;;14;13;9879;20798;;302;spr;am3;am8;amd;2ht;2ht;5;2ht;2;4;;;;;flpam3;invam3;;;1;6;0;2 square reach;0;item_staff;12;item_staff;0;0;5;0;0;0;;;0;7;0;0;3;;;;;255;;;;;255;;;;;255;;;;;255;;;;;255;;;;;255;;;;;255;;;;;255;;;;;255;;;;;255;;;;;255;;;;;255;;;;;255;;;;;255;;;;;255;;;;;255;;;;;255;;;5;8;0;xxx;xxx
Maiden Pike;Amazon Spear;2h;;;9;21;55;46;maidenpike;10;1;;;;1;9;21;;;15;4;10;80;50;55;46;25;;20;19;11953;35311;;302;spr;am4;am9;ame;2ht;2ht;5;2ht;2;4;;;;;flppik;invam4;;;1;6;0;3 square reach;0;item_staff;12;item_staff;0;0;5;0;0;0;;;0;7;0;0;3;;;;;255;;;;;255;;;;;255;;;;;255;;;;;255;;;;;255;;;;;255;;;;;255;;;;;255;;;;;255;;;;;255;;;;;255;;;;;255;;;;;255;;;;;255;;;;;255;;;;;255;;;5;8;0;xxx;xxx
Maiden Javelin;Amazon Javelin;1h;3;5;;;29;41;maidenjavelin.gif;-10;1;3;5;;;;;2;8;15;2;-10;80;50;29;41;6;;17;16;1776;117552;;302;jav;am5;ama;amf;1ht;1ht;5;1ht;1;3;1;32;80;80;flpam5;invam5;;;1;3;0;primarily thrown;0;item_staff;12;item_staff;0;0;5;0;0;0;;;371;7;2;0;3;;;;;255;;;;;255;;;;;255;;;;;255;;;;;255;;;;;255;;;;;255;;;;;255;;;;;255;;;;;255;;;;;255;;;;;255;;;;;255;;;;;255;;;;;255;;;;;255;;;;;255;;;1;2;0;xxx;xxx
Glowing Orb;Sorceress Orb;1h;3;8;;;0;0;eagleorb;-10;1;3;8;;;;;;;14;;-10;100;25;0;0;20;;24;23;4751;122114;1;303;bst;ob1;ob6;obb;1hs;1hs;5;1hss;1;2;;;;;flpob1;invob1;;;1;4;0;;0;item_orb;12;item_orb;0;0;5;0;1;0;;;0;7;0;0;5;;;;;255;;;;;255;;;;;255;;;;;255;;;;;255;;;;;255;;;;;255;;;;;255;;;;;255;;;;;255;;;;;255;;;;;255;;;;;255;;;;;255;;;;;255;;;;;255;;;;;255;;;5;8;0;xxx;xxx
Crystalline Globe;Sorceress Orb;1h;4;10;;;0;0;sacredglobe;-10;1;4;10;;;;;;;14;;-10;100;25;0;0;30;;28;27;9984;141747;1;303;bst;ob2;ob7;obc;1hs;1hs;5;1hss;1;2;;;;;flpob1;invob2;;;1;4;0;;0;item_orb;12;item_orb;0;0;5;0;1;0;;;0;7;0;0;5;;;;;255;;;;;255;;;;;255;;;;;255;;;;;255;;;;;255;;;;;255;;;;;255;;;;;255;;;;;255;;;;;255;;;;;255;;;;;255;;;;;255;;;;;255;;;;;255;;;;;255;;;5;8;0;xxx;xxx
Cloudy Sphere;Sorceress Orb;1h;5;11;;;0;0;smokedsphere;;1;5;11;;;;;;;14;;;100;25;0;0;35;;31;30;15348;164759;1;303;bst;ob3;ob8;obd;1hs;1hs;5;1hss;1;2;;;;;flpob3;invob3;;;1;4;0;;0;item_orb;12;item_orb;0;0;5;0;1;0;;;0;7;0;0;5;;;;;255;;;;;255;;;;;255;;;;;255;;;;;255;;;;;255;;;;;255;;;;;255;;;;;255;;;;;255;;;;;255;;;;;255;;;;;255;;;;;255;;;;;255;;;;;255;;;;;255;;;5;8;0;xxx;xxx
Sparkling Ball;Sorceress Orb;1h;5;12;;;0;0;claspedorb;;1;5;12;;;;;;;14;;;100;25;0;0;40;;35;34;23450;104037;1;303;bst;ob4;ob9;obe;1hs;1hs;5;1hss;1;2;;;;;flpob4;invob4;;;1;4;0;;0;item_orb;12;item_orb;0;0;5;0;1;0;;;0;7;0;0;5;;;;;255;;;;;255;;;;;255;;;;;255;;;;;255;;;;;255;;;;;255;;;;;255;;;;;255;;;;;255;;;;;255;;;;;255;;;;;255;;;;;255;;;;;255;;;;;255;;;;;255;;;5;8;0;xxx;xxx
Swirling Crystal;Sorceress Orb;1h;7;16;;;0;0;dragonstone;10;1;7;16;;;;;;;14;;10;100;25;0;0;50;;38;37;36951;170125;1;303;bst;ob5;oba;obf;1hs;1hs;5;1hss;1;3;;;;;flpob5;invob5;;;1;4;0;;0;item_orb;12;item_orb;0;0;5;0;1;0;;;0;7;0;0;5;;;;;255;;;;;255;;;;;255;;;;;255;;;;;255;;;;;255;;;;;255;;;;;255;;;;;255;;;;;255;;;;;255;;;;;255;;;;;255;;;;;255;;;;;255;;;;;255;;;;;255;;;5;8;0;xxx;xxx
Ashwood Bow;Amazon Bow;2h;;;6;11;49;67;stagbow.gif;;1;;;;1;6;11;;;13;;;;100;49;67;48;1;29;28;46069;163100;;300;sbw;am1;am6;amb;bow;bow;6;bow;2;4;;;;;flpam1;invam1;invswbu;invswbu;1;5;0;;0;item_bow;12;item_bow;0;0;5;1;0;0;;;0;7;0;0;1;;;;;255;;;;;255;;;;;255;;;;;255;;;;;255;;;;;255;;;;;255;;;;;255;;;;;255;;;;;255;;;;;255;;;;;255;;;;;255;;;;;255;;;;;255;;;;;255;;;;;255;;;5;8;0;xxx;xxx
Ceremonial Bow;Amazon Bow;2h;;;8;16;68;102;reflexbow.gif;10;1;;;;1;8;16;;;13;;10;;100;68;102;55;1;35;34;65126;172088;;300;sbw;am2;am7;amc;bow;bow;6;bow;2;4;;;;;flpam2;invam2;;;1;5;0;;0;item_bow;12;item_bow;0;0;5;1;0;0;;;0;7;0;0;1;;;;;255;;;;;255;;;;;255;;;;;255;;;;;255;;;;;255;;;;;255;;;;;255;;;;;255;;;;;255;;;;;255;;;;;255;;;;;255;;;;;255;;;;;255;;;;;255;;;;;255;;;5;8;0;xxx;xxx
Ceremonial Spear;Amazon Bow;2h;;;13;20;93;74;maidenspear.gif;;1;;;;1;13;20;;;15;4;;80;50;93;74;28;;32;31;31395;126294;;302;spr;am3;am8;amd;2ht;2ht;5;2ht;2;4;;;;;flpam3;invam3;;;1;6;0;2 square reach;0;item_staff;12;item_staff;0;0;5;0;0;0;;;0;7;0;0;3;;;;;255;;;;;255;;;;;255;;;;;255;;;;;255;;;;;255;;;;;255;;;;;255;;;;;255;;;;;255;;;;;255;;;;;255;;;;;255;;;;;255;;;;;255;;;;;255;;;;;255;;;5;8;0;xxx;xxx
Ceremonial Pike;Amazon Spear;2h;;;16;38;106;91;maidenpike;20;1;;;;1;16;38;;;15;4;20;80;50;106;91;25;;38;37;37625;176410;;302;spr;am4;am9;ame;2ht;2ht;5;2ht;2;4;;;;;flppik;invam4;;;1;6;0;3 square reach;0;item_staff;12;item_staff;0;0;5;0;0;0;;;0;7;0;0;3;;;;;255;;;;;255;;;;;255;;;;;255;;;;;255;;;;;255;;;;;255;;;;;255;;;;;255;;;;;255;;;;;255;;;;;255;;;;;255;;;;;255;;;;;255;;;;;255;;;;;255;;;5;8;0;xxx;xxx
Ceremonial Javelin;Amazon Javelin;1h;7;14;;;22;95;maidenjavelin.gif;-10;1;7;14;;;;;7;20;15;2;-10;80;50;22;95;6;;26;25;3454;117770;;302;jav;am5;ama;amf;1ht;1ht;5;1ht;1;3;1;32;80;80;flpam5;invam5;;;1;3;0;primarily thrown;0;item_staff;12;item_staff;0;0;5;0;0;0;;;371;7;2;0;3;;;;;255;;;;;255;;;;;255;;;;;255;;;;;255;;;;;255;;;;;255;;;;;255;;;;;255;;;;;255;;;;;255;;;;;255;;;;;255;;;;;255;;;;;255;;;;;255;;;;;255;;;1;2;0;xxx;xxx
Heavenly Stone;Sorceress Orb;1h;8;17;;;0;0;eagleorb;-10;1;8;17;;;;;;;14;;-10;100;25;0;0;20;;44;43;24868;137005;1;303;bst;ob1;ob6;obb;1hs;1hs;5;1hss;1;2;;;;;flpob1;invob1;;;1;4;0;;0;item_orb;12;item_orb;0;0;5;0;1;0;;;0;7;0;0;5;;;;;255;;;;;255;;;;;255;;;;;255;;;;;255;;;;;255;;;;;255;;;;;255;;;;;255;;;;;255;;;;;255;;;;;255;;;;;255;;;;;255;;;;;255;;;;;255;;;;;255;;;5;8;0;xxx;xxx
Eldritch Orb;Sorceress Orb;1h;7;19;;;0;0;sacredglobe;-10;1;7;19;;;;;;;14;;-10;100;25;0;0;30;;50;49;22878;166795;1;303;bst;ob2;ob7;obc;1hs;1hs;5;1hss;1;2;;;;;flpob1;invob2;;;1;4;0;;0;item_orb;12;item_orb;0;0;5;0;1;0;;;0;7;0;0;5;;;;;255;;;;;255;;;;;255;;;;;255;;;;;255;;;;;255;;;;;255;;;;;255;;;;;255;;;;;255;;;;;255;;;;;255;;;;;255;;;;;255;;;;;255;;;;;255;;;;;255;;;5;8;0;xxx;xxx
Demon Heart;Sorceress Orb;1h;9;21;;;0;0;smokedsphere;;1;9;21;;;;;;;14;;;100;25;0;0;35;;56;55;26098;148525;1;303;bst;ob3;ob8;obd;1hs;1hs;5;1hss;1;2;;;;;flpob3;invob3;;;1;4;0;;0;item_orb;12;item_orb;0;0;5;0;1;0;;;0;7;0;0;5;;;;;255;;;;;255;;;;;255;;;;;255;;;;;255;;;;;255;;;;;255;;;;;255;;;;;255;;;;;255;;;;;255;;;;;255;;;;;255;;;;;255;;;;;255;;;;;255;;;;;255;;;5;8;0;xxx;xxx
Vortex Orb;Sorceress Orb;1h;5;25;;;0;0;claspedorb;;1;5;25;;;;;;;14;;;100;25;0;0;40;;63;62;29776;180944;1;303;bst;ob4;ob9;obe;1hs;1hs;5;1hss;1;2;;;;;flpob4;invob4;;;1;4;0;;0;item_orb;12;item_orb;0;0;5;0;1;0;;;0;7;0;0;5;;;;;255;;;;;255;;;;;255;;;;;255;;;;;255;;;;;255;;;;;255;;;;;255;;;;;255;;;;;255;;;;;255;;;;;255;;;;;255;;;;;255;;;;;255;;;;;255;;;;;255;;;5;8;0;xxx;xxx
Dimensional Shard;Sorceress Orb;1h;11;20;;;0;0;dragonstone;10;1;11;20;;;;;;;14;;10;100;25;0;0;50;;64;63;23704;175263;1;303;bst;ob5;oba;obf;1hs;1hs;5;1hss;1;3;;;;;flpob5;invob5;;;1;4;0;;0;item_orb;12;item_orb;0;0;5;0;1;0;;;0;7;0;0;5;;;;;255;;;;;255;;;;;255;;;;;255;;;;;255;;;;;255;;;;;255;;;;;255;;;;;255;;;;;255;;;;;255;;;;;255;;;;;255;;;;;255;;;;;255;;;;;255;;;;;255;;;5;8;0;xxx;xxx
Matriarchal Bow;Amazon Bow;2h;;;8;18;80;173;stagbow.gif;-10;1;;;;1;8;18;;;13;;-10;25;100;80;173;48;1;40;39;27997;142550;;300;sbw;am1;am6;amb;bow;bow;6;bow;2;4;;;;;flpam1;invam1;invswbu;invswbu;1;5;0;;0;item_bow;12;item_bow;0;0;5;1;0;0;;;0;7;0;0;1;;;;;255;;;;;255;;;;;255;;;;;255;;;;;255;;;;;255;;;;;255;;;;;255;;;;;255;;;;;255;;;;;255;;;;;255;;;;;255;;;;;255;;;;;255;;;;;255;;;;;255;;;5;8;0;xxx;xxx
Grand Matron Bow;Amazon Bow;2h;;;5;27;100;141;reflexbow.gif;10;1;;;;1;5;27;;;13;;10;25;100;100;141;55;1;59;58;39426;122375;;300;sbw;am2;am7;amc;bow;bow;6;bow;2;4;;;;;flpam2;invam2;;;1;5;0;;0;item_bow;12;item_bow;0;0;5;1;0;0;;;0;7;0;0;1;;;;;255;;;;;255;;;;;255;;;;;255;;;;;255;;;;;255;;;;;255;;;;;255;;;;;255;;;;;255;;;;;255;;;;;255;;;;;255;;;;;255;;;;;255;;;;;255;;;;;255;;;5;8;0;xxx;xxx
Matriarchal Spear;Amazon Spear;2h;;;25;36;105;131;maidenspear.gif;;1;;;;1;25;36;;;15;4;;80;50;105;131;28;;46;45;19192;112064;;302;spr;am3;am8;amd;2ht;2ht;5;2ht;2;4;;;;;flpam3;invam3;;;1;6;0;2 square reach;0;item_staff;12;item_staff;0;0;5;0;0;0;;;0;7;0;0;3;;;;;255;;;;;255;;;;;255;;;;;255;;;;;255;;;;;255;;;;;255;;;;;255;;;;;255;;;;;255;;;;;255;;;;;255;;;;;255;;;;;255;;;;;255;;;;;255;;;;;255;;;5;8;0;xxx;xxx
Matriarchal Pike;Amazon Spear;2h;;;14;58;122;138;maidenpike;20;1;;;;1;14;58;;;15;4;20;80;50;122;138;25;;61;60;22925;107484;;302;spr;am4;am9;ame;2ht;2ht;5;2ht;2;4;;;;;flppik;invam4;;;1;6;0;3 square reach;0;item_staff;12;item_staff;0;0;5;0;0;0;;;0;7;0;0;3;;;;;255;;;;;255;;;;;255;;;;;255;;;;;255;;;;;255;;;;;255;;;;;255;;;;;255;;;;;255;;;;;255;;;;;255;;;;;255;;;;;255;;;;;255;;;;;255;;;;;255;;;5;8;0;xxx;xxx
MatriarchalJavelin;Amazon Javelin;1h;11;20;;;99;140;maidenjavelin.gif;-10;1;11;20;;;;;14;25;15;2;-10;80;50;99;140;6;;49;48;4132;127315;;302;jav;am5;ama;amf;1ht;1ht;5;1ht;1;3;1;32;80;80;flpam5;invam5;;;1;3;0;primarily thrown;0;item_staff;12;item_staff;0;0;5;0;0;0;;;371;7;2;0;3;;;;;255;;;;;255;;;;;255;;;;;255;;;;;255;;;;;255;;;;;255;;;;;255;;;;;255;;;;;255;;;;;255;;;;;255;;;;;255;;;;;255;;;;;255;;;;;255;;;;;255;;;1;2;0;xxx;xxx
Viper Talon;Assassin Claw;1h;19;26;;;99;99;katar;;1;19;26;;;;;;;14;1;;75;75;99;99;48;;68;67;19143;194048;;308;ktr;9ar;7ar;w01;ht1;ht1;5;1hsl;1;3;;;;;flpktr;invktr;;;1;3;0;;0;item_sword;12;item_sword;0;0;5;0;0;0;;;0;7;0;0;3;;;;;255;;;;;255;;;;;255;;;;;255;;;;;255;;;;;255;;;;;255;;;;;255;;;;;255;;;;;255;;;;;255;;;;;255;;;;;255;;;;;255;;;;;255;;;;;255;;;;;255;;;1;2;0;xxx;xxx
Warfare Cestus;Assassin Claw;1h;21;27;;;108;108;hatchethands;10;1;21;27;;;;;;;14;1;10;75;75;108;108;64;;78;77;18645;154906;;308;axf;9xf;7xf;w02;ht1;ht1;5;1hsl;1;3;;;;;flpaxf;invaxf;invaxfu;invaxfu;1;2;0;;0;item_sword;12;item_sword;0;0;5;0;0;0;;;0;7;0;0;3;;;;;255;;;;;255;;;;;255;;;;;255;;;;;255;;;;;255;;;;;255;;;;;255;;;;;255;;;;;255;;;;;255;;;;;255;;;;;255;;;;;255;;;;;255;;;;;255;;;;;255;;;1;2;0;xxx;xxx
Wolverine Claw;Assassin Claw;1h;11;27;;;113;113;claws;-20;1;11;27;;;;;;;14;1;-20;75;75;113;113;52;;85;84;18942;146115;;308;clw;9lw;7lw;w03;ht1;ht1;5;1hsl;1;3;;;;;flpclw;invclw;;;1;3;0;;0;item_sword;12;item_sword;0;0;5;0;0;0;;;0;7;0;0;3;;;;;255;;;;;255;;;;;255;;;;;255;;;;;255;;;;;255;;;;;255;;;;;255;;;;;255;;;;;255;;;;;255;;;;;255;;;;;255;;;;;255;;;;;255;;;;;255;;;;;255;;;1;2;0;xxx;xxx
Flay Scissors;Assassin Claw;1h;19;26;;;118;118;scissorskatar;;1;19;26;;;;;;;14;1;;75;75;118;118;68;;86;85;21264;187585;;308;skr;9qr;7qr;w04;ht1;ht1;5;1hsl;1;3;;;;;flpskr;invskr;invskru;invskru;1;3;0;;0;item_sword;12;item_sword;0;0;5;0;0;0;;;0;7;0;0;3;;;;;255;;;;;255;;;;;255;;;;;255;;;;;255;;;;;255;;;;;255;;;;;255;;;;;255;;;;;255;;;;;255;;;;;255;;;;;255;;;;;255;;;;;255;;;;;255;;;;;255;;;1;2;0;xxx;xxx
Balanced Tomahawk;axe;1h;16;29;;;125;67;handaxe.gif;;1;16;29;;;;;;;14;;;100;25;125;67;28;;63;62;16578;193641;;308;hax;9ha;7ha;w05;1hs;1hs;5;1hsl;1;3;;;;;flphax;invhax;invhaxu;invhaxu;1;2;0;;0;item_smallmetalweapon;12;item_smallmetalweapon;0;0;5;0;0;0;;;35;7;0;0;3;;;;;255;;;;;255;;;;;255;;;;;255;;;;;255;;;;;255;;;;;255;;;;;255;;;;;255;;;;;255;;;;;255;;;;;255;;;;;255;;;;;255;;;;;255;;;;;255;;;;;255;;;5;2;0;xxx;xxx
Balanced Crescent;axe;1h;18;31;;;115;83;axe.gif;10;1;18;31;;;;;;;14;1;10;100;25;115;83;24;;70;69;18643;197821;;308;axe;9ax;7ax;w06;1hs;1hs;5;1hsl;2;3;;;;;flpaxe;invaxe;invaxeu;invaxeu;1;4;0;;0;item_sword;12;item_sword;0;0;5;0;0;0;;;0;7;0;0;3;;;;;255;;;;;255;;;;;255;;;;;255;;;;;255;;;;;255;;;;;255;;;;;255;;;;;255;;;;;255;;;;;255;;;;;255;;;;;255;;;;;255;;;;;255;;;;;255;;;;;255;;;5;2;0;xxx;xxx
Vicious Ettin Axe;axe;1h;16;34;;;145;45;doubleaxe.gif;10;1;16;34;;;;;;;14;1;10;100;25;145;45;24;;80;79;15943;191110;;308;axe;92a;72a;w07;1hs;1hs;5;1hsl;2;3;;;;;flp2ax;inv2ax;;;1;5;0;;0;item_sword;12;item_sword;0;0;5;0;0;0;;;0;7;0;0;3;;;;;255;;;;;255;;;;;255;;;;;255;;;;;255;;;;;255;;;;;255;;;;;255;;;;;255;;;;;255;;;;;255;;;;;255;;;;;255;;;;;255;;;;;255;;;;;255;;;;;255;;;5;2;0;xxx;xxx
Council War Spike;axe;1h;14;25;;;133;54;militarypick;-10;1;14;25;;;;;;;14;1;-10;100;25;133;54;26;;85;84;19028;257266;;308;axe;9mp;7mp;w08;1hs;1hs;5;1hsl;2;3;;;;;flpmpi;invmpi;invmpiu;invmpiu;1;6;0;;0;item_sword;12;item_sword;0;0;5;0;0;0;;;0;7;0;0;3;;;;;255;;;;;255;;;;;255;;;;;255;;;;;255;;;;;255;;;;;255;;;;;255;;;;;255;;;;;255;;;;;255;;;;;255;;;;;255;;;;;255;;;;;255;;;;;255;;;;;255;;;2;2;0;xxx;xxx
Frenzy Axe;axe;1h;11;36;;;138;59;waraxe.gif;;1;11;36;;;;;;;14;2;;100;25;138;59;26;;86;85;18851;200673;;308;hax;9wa;7wa;w09;1hs;1hs;5;1hsl;2;3;;;;;flpwax;invwax;;;1;6;0;;0;item_sword;12;item_sword;0;0;5;0;0;0;;;0;7;0;0;3;;;;;255;;;;;255;;;;;255;;;;;255;;;;;255;;;;;255;;;;;255;;;;;255;;;;;255;;;;;255;;;;;255;;;;;255;;;;;255;;;;;255;;;;;255;;;;;255;;;;;255;;;2;2;0;xxx;xxx
Mithril Edged Axe;axe;2h;;;29;56;166;65;broadaxe.gif;;1;;;;1;29;56;;;17;2;;100;25;166;65;35;;74;73;22391;133570;;308;lax;9ba;7ba;w10;stf;stf;5;2hsl;2;3;;;;;flpbrx;invbrx;;;1;5;0;;0;item_largemetalweapon;12;item_largemetalweapon;0;0;5;0;0;0;;;0;7;0;0;3;;;;;255;;;;;255;;;;;255;;;;;255;;;;;255;;;;;255;;;;;255;;;;;255;;;;;255;;;;;255;;;;;255;;;;;255;;;;;255;;;;;255;;;;;255;;;;;255;;;;;255;;;2;2;0;xxx;xxx
Sharpened Decapitator;axe;2h;;;23;70;189;33;battleaxe.gif;10;1;;;;1;23;70;;;17;2;10;100;25;189;33;40;;83;82;19346;217261;;308;btx;9bt;7bt;w11;stf;stf;5;2hsl;2;3;;;;;flpbtx;invbtx;invbtxu;invbtxu;1;5;0;;0;item_largemetalweapon;12;item_largemetalweapon;0;0;5;0;0;0;;;0;7;0;0;3;;;;;255;;;;;255;;;;;255;;;;;255;;;;;255;;;;;255;;;;;255;;;;;255;;;;;255;;;;;255;;;;;255;;;;;255;;;;;255;;;;;255;;;;;255;;;;;255;;;;;255;;;5;2;0;xxx;xxx
Venerator Axe;axe;2h;;;28;48;167;59;greataxe.gif;-10;1;;;;1;28;48;;;17;2;-10;100;25;167;59;50;;85;84;22734;210795;;308;btx;9ga;7ga;w12;stf;stf;5;2hsl;2;4;;;;;flpgax;invgax;invgaxu;invgaxu;1;6;0;;0;item_largemetalweapon;12;item_largemetalweapon;0;0;5;0;0;0;;;0;7;0;0;3;;;;;255;;;;;255;;;;;255;;;;;255;;;;;255;;;;;255;;;;;255;;;;;255;;;;;255;;;;;255;;;;;255;;;;;255;;;;;255;;;;;255;;;;;255;;;;;255;;;;;255;;;2;2;0;xxx;xxx
Raging Venerator Axe;axe;2h;;;29;63;164;55;giantaxe.gif;10;1;;;;1;29;63;;;17;3;10;100;25;164;55;50;;86;85;21774;205818;;308;gix;9gi;7gi;w13;stf;stf;5;2hsl;2;3;;;;;flpgix;invgix;;;1;6;0;;0;item_largemetalweapon;12;item_largemetalweapon;0;0;5;0;0;0;;;0;7;0;0;3;;;;;255;;;;;255;;;;;255;;;;;255;;;;;255;;;;;255;;;;;255;;;;;255;;;;;255;;;;;255;;;;;255;;;;;255;;;;;255;;;;;255;;;;;255;;;;;255;;;;;255;;;2;2;0;xxx;xxx
Arcanist Stick;wand;1h;9;17;;;25;;wand.gif;;1;9;17;;;;;;;14;;;100;25;25;;22;;64;63;33353;173830;;308;wnd;9wn;7wn;w14;1hs;1hs;5;1hss;1;2;;;;;flpwnd;invwnd;;;1;2;0;magically charged;0;item_wand;12;item_wand;0;0;5;0;0;0;;;0;7;0;0;5;;;;;255;;;;;255;;;;;255;;;;;255;;;;;255;;;;;255;;;;;255;;;;;255;;;;;255;;;;;255;;;;;255;;;;;255;;;;;255;;;;;255;;;;;255;;;;;255;;;;;255;;;5;8;0;xxx;xxx
Spiriting Shard;wand;1h;10;20;;;25;;yewwand.gif;10;1;10;20;;;;;;;14;;10;100;25;25;;14;;74;73;31138;203045;;308;ywn;9yw;7yw;w15;1hs;1hs;5;1hss;1;2;;;;;flpywn;invywn;;;1;2;0;magically charged;0;item_wand;12;item_wand;0;0;5;0;0;0;;;0;7;0;0;5;;;;;255;;;;;255;;;;;255;;;;;255;;;;;255;;;;;255;;;;;255;;;;;255;;;;;255;;;;;255;;;;;255;;;;;255;;;;;255;;;;;255;;;;;255;;;;;255;;;;;255;;;5;8;0;xxx;xxx
Ceremonial Caster;wand;1h;5;16;;;25;;bonewand.gif;-20;1;5;16;;;;;;;14;;-20;100;25;25;;17;;85;84;32629;165300;;308;bwn;9bw;7bw;w16;1hs;1hs;5;1hss;1;2;;;;;flpbwn;invbwn;invbwnu;invbwnu;1;2;0;magically charged;0;item_wand;12;item_wand;0;0;5;0;0;0;;;0;7;0;0;5;;;;;255;;;;;255;;;;;255;;;;;255;;;;;255;;;;;255;;;;;255;;;;;255;;;;;255;;;;;255;;;;;255;;;;;255;;;;;255;;;;;255;;;;;255;;;;;255;;;;;255;;;1;2;0;xxx;xxx
Dark Summoner Wand;wand;1h;11;14;;;25;;grimwand.gif;;1;11;14;;;;;;;14;;;100;25;25;;18;;94;93;27242;153291;;308;bwn;9gw;7gw;w17;1hs;1hs;5;1hss;1;2;;;;;flpgwn;invgwn;;;1;2;0;magically charged;0;item_wand;12;item_wand;0;0;5;0;0;0;;;0;7;0;0;5;;;;;255;;;;;255;;;;;255;;;;;255;;;;;255;;;;;255;;;;;255;;;;;255;;;;;255;;;;;255;;;;;255;;;;;255;;;;;255;;;;;255;;;;;255;;;;;255;;;;;255;;;1;2;0;xxx;xxx
Woodfist Club;club;1h;17;22;;;88;43;club.gif;-10;1;17;22;;;;;;;14;;-10;100;25;88;43;55;;61;60;5271;152938;;308;clb;9cl;7cl;w18;1hs;1hs;5;club;1;3;;;;;flpclb;invclb;invclbu;invclbu;1;2;0;;0;item_staff;12;item_staff;0;0;5;0;0;0;;;0;7;0;0;1;;;;;255;;;;;255;;;;;255;;;;;255;;;;;255;;;;;255;;;;;255;;;;;255;;;;;255;;;;;255;;;;;255;;;;;255;;;;;255;;;;;255;;;;;255;;;;;255;;;;;255;;;5;2;0;xxx;xxx
Blessed Scepter;scep;1h;19;26;;;125;65;scepter.gif;;1;19;26;;;;;;;14;;;100;25;125;65;50;;71;70;71584;142919;;308;mac;9sc;7sc;w19;1hs;1hs;5;club;1;3;;;;;flpscp;invscp;;;1;2;0;magically charged;0;item_sword;12;item_sword;0;0;5;0;0;0;;;0;7;0;0;3;;;;;255;;;;;255;;;;;255;;;;;255;;;;;255;;;;;255;;;;;255;;;;;255;;;;;255;;;;;255;;;;;255;;;;;255;;;;;255;;;;;255;;;;;255;;;;;255;;;;;255;;;2;2;0;xxx;xxx
Seraphim Rasper;scep;1h;21;28;;;108;69;grandscepter.gif;10;1;21;28;;;;;;;14;1;10;100;25;108;69;60;;86;85;83286;213288;;308;mac;9qs;7qs;w20;1hs;1hs;5;club;1;3;;;;;flpgsc;invgsc;;;1;3;0;magically charged;0;item_sword;12;item_sword;0;0;5;0;0;0;;;0;7;0;0;3;;;;;255;;;;;255;;;;;255;;;;;255;;;;;255;;;;;255;;;;;255;;;;;255;;;;;255;;;;;255;;;;;255;;;;;255;;;;;255;;;;;255;;;;;255;;;;;255;;;;;255;;;2;2;0;xxx;xxx
